,,,,,,,,,
ID,First Name,Savings Acc,Chequing Acc,SEX,AGE,,,,
28317,Louisa,122709,74715,M,27,,,,
28318,Rhoda,140462,131253,M,29,,,,
28319,Cecilia,118667,73048,M,35,,,,
28320,Lou,144924,120853,M,27,,,,
28321,Doris,36463,119561,F,28,,,,
28322,Juanita,16939,135564,M,28,,,,
28323,Nelle,1082,102602,F,28,,,,
28324,Geneva,74149,87663,F,29,,,,
28325,Jeanette,34517,138645,F,30,,,,
28326,Gertie,17865,70951,M,30,,,,
28327,Regina,144240,4865,M,32,,,,
28328,Christina,99913,125420,F,42,,,,
28329,Meta,94290,114214,F,31,,,,
28330,Bonnie,20793,80311,M,31,,,,
28331,Hulda,106442,85855,F,32,,,,
28332,Helena,21895,131836,F,34,,,,
28333,Adele,96655,73322,F,34,,,,
28334,Cornelia,70360,87637,F,34,,,,
28335,Hettie,2008,126630,M,33,,,,
28336,Katharine,139156,140814,M,41,,,,
28337,Carolyn,4290,92072,F,43,,,,
28338,Hester,22022,103605,M,45,,,,
28339,Jeannette,6924,111994,M,40,,,,
28340,Leola,143318,128856,M,36,,,,
28341,Lucinda,93999,139742,F,40,,,,
28342,Lenora,62790,86360,F,42,,,,
28343,Abbie,75193,22040,M,36,,,,
28344,Maudie,86913,37289,M,38,,,,
28345,Myra,34874,76391,F,40,,,,
28346,Adelaide,141319,64102,M,40,,,,
28347,Elma,8289,128783,F,41,,,,
28348,Hallie,33028,22587,M,37,,,,
28349,Veronica,145346,58815,F,36,,,,
28350,Harriett,1227,70469,M,36,,,,
28351,Wilhelmina,76722,142090,M,35,,,,
28352,Lilly,27010,72653,F,44,,,,
28353,Letha,72244,56820,M,36,,,,
28354,Opal,60991,20431,F,39,,,,
28355,Francis,98410,138760,F,39,,,,
28356,Mina,45032,28847,M,42,,,,
28357,Linnie,109854,36094,F,43,,,,
28358,Madge,123412,116546,F,32,,,,
28359,Mittie,145244,136123,F,32,,,,
28360,Lettie,49187,135084,M,47,,,,
28361,Zella,130804,38944,F,40,,,,
28362,Olivia,90868,124662,F,40,,,,
28363,Ophelia,36813,118531,M,30,,,,
28364,Elnora,121436,76905,F,35,,,,
28365,Lessie,81766,112991,F,35,,,,
28366,Lily,136100,80690,M,38,,,,
28367,Dessie,1927,124090,F,39,,,,
28368,Fay,98120,65357,F,37,,,,
28369,Faye,141157,30951,M,39,,,,
28370,Claudia,29197,59694,F,42,,,,
28371,Cleo,133185,78727,M,36,,,,
28372,Lorena,125801,129826,F,40,,,,
28373,Corinne,32805,61944,F,41,,,,
28374,Blanch,28484,85085,M,36,,,,
28375,Ila,96987,83416,F,36,,,,
28376,Cecile,79296,112801,M,37,,,,
28377,Emilie,87484,139960,F,36,,,,
28378,Fanny,116924,129254,M,44,,,,
28379,Pearlie,145175,89199,M,39,,,,
28380,Eugenia,110472,80255,F,32,,,,
28381,Margie,102935,49891,F,33,,,,
28382,Dovie,65736,78147,F,34,,,,
28383,Isabella,115061,117003,M,31,,,,
28384,Miriam,129488,11641,F,42,,,,
28385,Phoebe,126619,47909,F,46,,,,
28386,Alvina,62837,8998,M,35,,,,
28387,Annette,3843,124683,F,40,,,,
28388,Neva,114330,6536,M,34,,,,
28389,Rita,25524,62725,F,42,,,,
28390,Claire,36822,12228,M,38,,,,
28391,Roberta,94352,123754,M,39,,,,
28392,Wilma,123416,25826,F,42,,,,
28393,Rosalie,137155,3686,F,31,,,,
28394,Linda,81755,119826,M,37,,,,
28395,Lura,42875,17467,M,40,,,,
28396,Nona,2827,145762,F,43,,,,
28397,Anita,100376,14513,F,31,,,,
28398,Gracie,74348,75387,M,33,,,,
28399,Mabelle,77668,136929,M,36,,,,
28400,Minerva,96371,45027,M,41,,,,
28401,Elvira,116441,126356,M,47,,,,
28402,Angeline,49432,85235,F,45,,,,
28403,Cynthia,26433,25263,F,27,,,,
28404,Myrtie,110675,2506,M,29,,,,
28405,Cassie,22893,2717,M,27,,,,
28406,Janet,55490,113554,F,28,,,,
28407,Audrey,71046,18661,M,28,,,,
28408,Orpha,36307,12248,F,28,,,,
28409,Chloe,24155,78925,M,28,,,,
28410,Ivy,42632,101245,F,34,,,,
28411,Rae,123947,121622,M,28,,,,
28412,Antoinette,92504,140605,F,28,,,,
28413,Floy,36890,52351,F,29,,,,
28414,Frankie,102835,82941,M,28,,,,
28415,Lona,24405,22358,F,29,,,,
28416,Oma,25279,69700,F,29,,,,
28417,Rosetta,58978,108677,M,29,,,,
28418,Edythe,35608,5050,M,30,,,,
28419,Leota,118884,69555,F,29,,,,
28420,Reba,66829,33740,F,29,,,,
28421,Cecil,61882,97894,M,29,,,,
28422,Evie,142571,117423,F,32,,,,
28423,Muriel,70212,68126,M,32,,,,
28424,Lee,14802,32313,M,31,,,,
28425,Lida,91275,95355,M,31,,,,
28426,Johnnie,141401,96881,F,30,,,,
28427,Zora,49334,39149,F,30,,,,
28428,Dorothea,103406,36385,F,31,,,,
28429,Ona,130953,122856,M,33,,,,
28430,Polly,43662,110526,F,33,,,,
28431,Erna,139112,83939,F,33,,,,
28432,Pansy,52905,25138,M,33,,,,
28433,Angela,14779,77430,F,33,,,,
28434,Georgie,50643,35345,F,44,,,,
28435,Nola,26626,61197,F,45,,,,
28436,Constance,5352,105000,F,34,,,,
28437,Geraldine,138739,87306,F,45,,,,
28438,Lina,13572,40855,M,35,,,,
28439,Merle,126654,90559,F,37,,,,
28440,Vesta,14737,29757,F,48,,,,
28441,Alpha,70986,100675,M,34,,,,
28442,Bell,101643,23907,M,40,,,,
28443,Ernestine,84280,61964,F,37,,,,
28444,Artie,7649,8795,F,36,,,,
28445,Shirley,128352,70526,M,42,,,,
28446,Catharine,91095,118663,M,47,,,,
28447,Golda,42327,70130,M,44,,,,
28448,Louella,77531,77462,M,45,,,,
28449,Clare,39018,111422,F,49,,,,
28450,Cordelia,39154,105131,M,33,,,,
28451,Eloise,61870,86821,M,37,,,,
28452,June,34788,50251,F,35,,,,
28453,Leta,131059,12072,M,37,,,,
28454,Mandy,83046,60541,M,40,,,,
28455,Zelma,47691,128945,F,36,,,,
28456,Elisabeth,79102,51343,M,45,,,,
28457,Lilla,18473,116190,F,46,,,,
28458,Ava,109211,38523,M,36,,,,
28459,Helene,140178,6560,F,42,,,,
28460,Iola,45495,54282,M,35,,,,
28461,John,53279,10630,F,38,,,,
28462,Tessie,145712,60290,F,39,,,,
28463,Bella,107082,139602,M,45,,,,
28464,Isabell,6807,43350,F,34,,,,
28465,Malinda,59382,73644,F,49,,,,
28466,Rosella,69917,12138,M,40,,,,
28467,Vida,48044,46677,F,37,,,,
28468,Zula,145613,86687,F,35,,,,
28469,Dona,88144,57285,M,34,,,,
28470,Maybelle,121544,5303,F,41,,,,
28471,Dolly,12628,123010,F,45,,,,
28472,Jimmie,24354,79485,M,32,,,,
28473,Molly,47692,110736,F,37,,,,
28474,Vina,52487,91375,F,36,,,,
28475,Willa,16330,134101,F,33,,,,
28476,Angelina,132144,125432,M,30,,,,
28477,Angie,48833,61903,M,38,,,,
28478,Priscilla,101986,18879,F,47,,,,
28479,Jewell,35853,3173,F,35,,,,
28480,Kittie,119374,32417,F,39,,,,
28481,Lenore,114354,100602,F,31,,,,
28482,Tena,122925,24159,M,31,,,,
28483,Jannie,109474,29552,F,44,,,,
28484,Mazie,29555,23406,M,41,,,,
28485,Inga,18005,137223,M,44,,,,
28486,Leora,121699,38671,F,39,,,,
28487,Mona,62095,83346,F,41,,,,
28488,Savannah,14572,106773,M,36,,,,
28489,Eda,52114,37748,M,41,,,,
28490,Lovie,26037,32240,F,37,,,,
28491,Lyda,82421,142555,M,39,,,,
28492,Pinkie,67845,38331,F,36,,,,
28493,Susanna,107953,40981,M,47,,,,
28494,Clyde,74700,102054,M,30,,,,
28495,Corine,34676,74039,M,31,,,,
28496,Dena,101840,122019,F,34,,,,
28497,Pearle,21818,23547,F,36,,,,
28498,Tennie,16165,140790,F,37,,,,
28499,Avis,76322,112452,M,30,,,,
28500,Cordie,66382,53606,F,34,,,,
28501,Iona,117295,19849,F,35,,,,
28502,Rhea,21365,95516,M,39,,,,
28503,William,42768,143375,F,31,,,,
28504,Donna,18987,42565,F,36,,,,
28505,Ione,78169,130076,F,46,,,,
28506,Verda,84005,65724,M,37,,,,
28507,Joanna,133898,95781,M,28,,,,
28508,Ludie,138033,71437,M,28,,,,
28509,Marcella,66944,61663,F,29,,,,
28510,Vada,143460,96103,F,40,,,,
28511,Annabelle,97371,129984,M,42,,,,
28512,Antonia,105991,10886,M,47,,,,
28513,Carmen,65431,126865,M,28,,,,
28514,Ellie,32775,38137,F,31,,,,
28515,Ethyl,118854,99836,M,30,,,,
28516,Lauretta,139075,111963,M,33,,,,
28517,Adah,136530,68272,M,34,,,,
28518,Alva,23321,89527,F,34,,,,
28519,Connie,109189,66707,F,30,,,,
28520,Elise,54578,78129,M,24,,,,
28521,George,72144,59033,M,47,,,,
28522,Hilma,13213,80027,F,37,,,,
28523,Paula,132339,44682,M,34,,,,
28524,Sudie,27106,139502,F,38,,,,
28525,Una,132087,14463,M,29,,,,
28526,Adelia,71563,90268,M,30,,,,
28527,Agatha,79947,117224,F,32,,,,
28528,Eddie,108262,30490,F,32,,,,
28529,Emmie,97487,58093,F,34,,,,
28530,Jewel,68695,122938,F,36,,,,
28531,Madeleine,133795,65107,F,48,,,,
28532,Albina,87982,63606,F,40,,,,
28533,Clemmie,54904,115716,F,44,,,,
28534,Hortense,91699,61982,M,31,,,,
28535,Lennie,105830,19563,M,31,,,,
28536,Melvina,117176,86915,M,32,,,,
28537,Ray,7835,68565,F,32,,,,
28538,Rilla,16441,65928,F,32,,,,
28539,Vallie,70905,3509,F,33,,,,
28540,Aline,143548,95470,F,30,,,,
28541,Beryl,119039,68851,M,30,,,,
28542,Donnie,63609,82647,M,31,,,,
28543,Lavinia,76552,51466,F,35,,,,
28544,Leone,106543,40754,F,35,,,,
28545,Lucia,62601,4019,F,35,,,,
28546,Mallie,7814,145095,M,39,,,,
28547,Odessa,85158,59622,F,44,,,,
28548,Tommie,71949,44276,M,33,,,,
28549,Vinnie,76772,69570,F,33,,,,
28550,Wanda,89106,13708,M,34,,,,
28551,Aurelia,96428,75301,F,34,,,,
28552,Dixie,33478,128398,F,34,,,,
28553,Idella,25331,30480,F,37,,,,
28554,Julie,42982,123219,M,37,,,,
28555,Magdalene,1639,63025,F,40,,,,
28556,Marcia,143681,32159,F,38,,,,
28557,Natalie,10379,70555,F,41,,,,
28558,Charity,58321,29684,M,41,,,,
28559,Eileen,42359,28444,F,35,,,,
28560,Ester,66123,32290,M,39,,,,
28561,Georgianna,132053,111529,F,46,,,,
28562,Tina,103404,89722,M,39,,,,
28563,Bridget,140436,87048,F,38,,,,
28564,Easter,97829,133325,F,35,,,,
28565,Era,65343,144443,M,36,,,,
28566,Lue,131920,24529,F,41,,,,
28567,Melissa,26521,128804,F,40,,,,
28568,Zoe,120549,141424,M,43,,,,
28569,Berta,13738,90069,M,40,,,,
28570,Harriette,94535,8935,M,29,,,,
28571,Lenna,59855,72338,F,29,,,,
28572,Margery,139684,141694,F,29,,,,
28573,Margret,37834,72621,F,29,,,,
28574,Minna,103273,37370,M,30,,,,
28575,Octavia,60674,64917,M,30,,,,
28576,Thelma,76848,42075,F,30,,,,
28577,Almeda,34079,1568,F,30,,,,
28578,Altha,33792,83339,M,44,,,,
28579,Clarice,120161,20133,F,46,,,,
28580,Clementine,99135,23441,F,32,,,,
28581,India,74563,90462,F,34,,,,
28582,Joan,129341,82117,M,33,,,,
28583,Lucretia,52210,140974,F,34,,,,
28584,Queen,114676,103624,M,32,,,,
28585,Rowena,21632,9827,M,32,,,,
28586,Sadye,137266,67398,M,34,,,,
28587,Elmira,133131,9196,F,34,,,,
28588,Imogene,17536,69826,M,35,,,,
28589,Leonora,86801,124822,F,35,,,,
28590,Lorraine,105893,80161,M,35,,,,
28591,Missouri,35832,108209,M,34,,,,
28592,Pattie,35109,141901,M,47,,,,
28593,Phyllis,91346,81696,F,42,,,,
28594,Sena,81946,105603,F,45,,,,
28595,Wilda,66222,92106,M,49,,,,
28596,Lavina,47229,136348,M,41,,,,
28597,Lelah,18330,82835,F,45,,,,
28598,Liza,41996,25761,M,46,,,,
28599,Ocie,72741,96766,M,38,,,,
28600,Signe,57844,140611,F,39,,,,
28601,Althea,104480,67428,M,40,,,,
28602,Carol,134398,18867,F,41,,,,
28603,Charles,33688,14887,F,37,,,,
28604,Elda,26103,52446,F,44,,,,
28605,Iris,15243,76955,F,45,,,,
28606,Kitty,95627,125698,M,42,,,,
28607,Marietta,102453,110386,F,41,,,,
28608,Carolina,94172,86442,F,44,,,,
28609,Claudie,35253,91567,M,38,,,,
28610,Dolores,58315,89818,M,47,,,,
28611,Esta,129933,127216,F,35,,,,
28612,Eugenie,68547,53458,M,48,,,,
28613,Georgiana,23604,84421,M,39,,,,
28614,Grayce,128751,142307,M,40,,,,
28615,Jeanne,116884,100079,M,30,,,,
28616,Kathrine,106230,121668,M,35,,,,
28617,Letitia,49388,20235,M,41,,,,
28618,Louie,41708,11770,F,41,,,,
28619,Mertie,25540,77703,M,42,,,,
28620,Nan,87935,79444,F,48,,,,
28621,Nita,120675,107967,F,41,,,,
28622,Onie,134625,84719,M,40,,,,
28623,Philomena,8902,26178,F,41,,,,
28624,Belva,19040,124704,M,31,,,,
28625,Betsy,130629,91120,F,31,,,,
28626,Celeste,32048,90315,M,31,,,,
28627,Corrie,107078,80262,F,31,,,,
28628,Eleanora,45421,94145,M,31,,,,
28629,Ira,38372,125138,M,32,,,,
28630,Jenny,51134,82771,F,32,,,,
28631,Libbie,42702,138056,M,35,,,,
28632,Lucie,116800,26101,M,41,,,,
28633,Mathilde,101617,66729,M,41,,,,
28634,Meda,90955,56407,M,35,,,,
28635,Monica,53830,74542,F,36,,,,
28636,Nonie,100042,103803,F,35,,,,
28637,Zola,50703,102475,M,37,,,,
28638,Adella,17762,48405,M,44,,,,
28639,Delphia,121954,115204,F,39,,,,
28640,Docia,41065,57876,M,31,,,,
28641,Florida,132817,31352,M,32,,,,
28642,Glenna,32971,113245,M,33,,,,
28643,Hedwig,17378,1226,F,38,,,,
28644,Lollie,3823,11878,F,35,,,,
28645,Luvenia,92453,95171,F,44,,,,
28646,Magdalena,99273,112459,F,38,,,,
28647,Ottilie,724,119340,M,38,,,,
28648,Retta,136624,33758,M,44,,,,
28649,Rosanna,95102,18415,M,34,,,,
28650,Vergie,51741,103550,F,46,,,,
28651,Winnifred,109511,30609,M,49,,,,
28652,Alida,111197,6344,M,36,,,,
28653,Anastasia,51347,130117,F,43,,,,
28654,Florrie,73437,109849,F,33,,,,
28655,Frank,927,71122,M,33,,,,
28656,Judith,29527,115668,M,44,,,,
28657,Luna,59867,68005,F,38,,,,
28658,Myrtis,108812,22613,M,46,,,,
28659,Peggy,69349,101662,F,32,,,,
28660,Queenie,26251,36295,M,34,,,,
28661,Theo,50635,141584,M,44,,,,
28662,Zona,127276,126758,M,46,,,,
28663,Cordia,43072,8322,M,44,,,,
28664,Elizebeth,28732,41985,F,27,,,,
28665,Enid,45899,145249,F,27,,,,
28666,Ferne,98074,92736,F,28,,,,
28667,Gretchen,40852,27182,M,35,,,,
28668,Henry,2856,42498,M,40,,,,
28669,Ima,54346,97129,F,36,,,,
28670,Lilian,51930,72640,F,34,,,,
28671,Lonie,95904,110074,M,49,,,,
28672,Minta,60856,67011,M,27,,,,
28673,Petra,67137,43939,M,27,,,,
28674,Reta,107630,109575,F,27,,,,
28675,Verdie,43857,2126,M,28,,,,
28676,Vernie,77496,83443,F,28,,,,
28677,Adela,128933,1288,M,29,,,,
28678,Camille,88838,83497,F,29,,,,
28679,Cathryn,84543,46034,M,28,,,,
28680,Emmer,97509,32595,M,28,,,,
28681,Icie,22936,88537,F,30,,,,
28682,Liddie,8073,120942,F,30,,,,
28683,Manda,125064,104431,M,30,,,,
28684,Mariah,34278,126765,F,30,,,,
28685,Maye,121264,103206,M,30,,,,
28686,Sigrid,100003,20754,F,31,,,,
28687,Veda,55818,33049,F,31,,,,
28688,Alyce,89020,96197,F,31,,,,
28689,Annabel,144388,111552,M,31,,,,
28690,Bernadette,7250,85136,F,31,,,,
28691,Besse,125002,98487,F,32,,,,
28692,Bulah,87785,77785,M,31,,,,
28693,Christena,65778,39809,M,32,,,,
28694,Dell,7496,81868,M,31,,,,
28695,Elaine,40047,129121,F,33,,,,
28696,Eleanore,105266,124233,F,34,,,,
28697,Emelia,106216,73854,M,34,,,,
28698,Ettie,33144,105457,F,34,,,,
28699,Evangeline,68728,108115,F,35,,,,
28700,Francisca,66870,40287,M,44,,,,
28701,Helga,140170,28464,F,35,,,,
28702,Hope,140783,88039,F,35,,,,
28703,James,27320,13010,F,37,,,,
28704,Katheryn,142763,56112,F,36,,,,
28705,Leslie,37782,15270,M,42,,,,
28706,Loraine,34656,75989,M,39,,,,
28707,Louvenia,44755,18289,F,40,,,,
28708,Madie,18448,38544,M,46,,,,
28709,Mettie,74212,120790,F,48,,,,
28710,Phebe,14150,17387,F,46,,,,
28711,Robbie,35140,87571,M,39,,,,
28712,Theodora,18837,64244,F,44,,,,
28713,Tressa,27224,51522,M,42,,,,
28714,Adaline,21385,23898,F,37,,,,
28715,Ara,86750,102391,F,44,,,,
28716,Bennie,74255,82033,F,41,,,,
28717,Camilla,19616,21930,M,42,,,,
28718,Corrine,144894,143851,F,39,,,,
28719,Donie,19850,63146,M,45,,,,
28720,Elenora,122256,120299,F,39,,,,
28721,Faith,131289,8878,F,41,,,,
28722,Freida,83638,824,F,44,,,,
28723,Gail,114989,70308,M,46,,,,
28724,Gena,73932,42332,F,44,,,,
28725,Golden,126941,130329,F,44,,,,
28726,Hanna,47373,52221,M,37,,,,
28727,Leatha,62116,14050,F,40,,,,
28728,Mahala,1767,111981,F,28,,,,
28729,Malissa,96750,100373,M,30,,,,
28730,Margarita,94577,77889,F,31,,,,
28731,Osa,57146,20958,F,39,,,,
28732,Patricia,138164,54247,M,35,,,,
28733,Ursula,39514,76787,M,29,,,,
28734,Valeria,120792,78454,M,28,,,,
28735,Vena,24849,3494,M,29,,,,
28736,Albertine,2301,9010,M,31,,,,
28737,Alda,88122,3229,M,28,,,,
28738,Annetta,79239,35719,M,29,,,,
28739,Arie,113309,38900,M,31,,,,
28740,Audra,52873,13391,F,30,,,,
28741,Berenice,141150,91327,F,28,,,,
28742,Cathrine,97214,10777,F,29,,,,
28743,Delilah,103518,32936,M,29,,,,
28744,Diana,36651,125117,F,29,,,,
28745,Elvina,66378,39333,F,30,,,,
28746,Emilia,64994,84448,F,27,,,,
28747,Freddie,130806,105024,F,32,,,,
28748,Hildur,115273,110298,F,28,,,,
28749,Janette,81673,108215,M,32,,,,
28750,Leda,128009,49599,F,30,,,,
28751,Melinda,34387,138762,F,29,,,,
28752,Mellie,61581,115357,F,43,,,,
28753,Melva,115750,120999,M,41,,,,
28754,Metta,177,29983,F,42,,,,
28755,Myrl,79146,78293,M,34,,,,
28756,Neta,79211,110960,F,35,,,,
28757,Nova,13125,72130,M,48,,,,
28758,Patsy,54547,28636,M,28,,,,
28759,Samantha,4882,16231,F,31,,,,
28760,Serena,55939,133464,F,33,,,,
28761,Thora,22263,71780,F,33,,,,
28762,Tressie,136428,95370,M,34,,,,
28763,Winona,1878,108370,M,39,,,,
28764,Arlene,98283,136503,F,32,,,,
28765,Beaulah,73205,1066,M,37,,,,
28766,Charlie,108283,58398,F,34,,,,
28767,Edyth,13523,144044,F,40,,,,
28768,Elta,131505,3793,M,41,,,,
28769,Eulalia,19297,100912,F,37,,,,
28770,Evalyn,58787,131670,F,42,,,,
28771,Georgina,17265,44237,M,39,,,,
28772,Hassie,69098,9466,F,38,,,,
28773,Jettie,113634,41410,F,39,,,,
28774,Josefa,33334,22995,F,32,,,,
28775,Oda,95508,50878,M,33,,,,
28776,Ottie,91185,57564,M,42,,,,
28777,Rachael,20085,86234,F,32,,,,
28778,Ramona,86444,140360,F,35,,,,
28779,Rosina,96944,101168,F,38,,,,
28780,Selina,25603,105072,M,36,,,,
28781,Viva,93586,144931,F,48,,,,
28782,Yvonne,143828,65179,M,40,,,,
28783,Aileen,34701,1414,M,32,,,,
28784,Arline,144273,63857,M,44,,,,
28785,Beth,40591,23866,M,36,,,,
28786,Birtie,106766,39982,F,42,,,,
28787,Christie,97243,13242,F,36,,,,
28788,Clarissa,87166,35843,M,36,,,,
28789,Clora,123271,135828,M,32,,,,
28790,Estell,64197,19683,F,36,,,,
28791,Eve,143173,3952,M,42,,,,
28792,Exie,90771,88630,F,44,,,,
28793,Flo,35459,50182,M,43,,,,
28794,Gay,95244,141249,F,38,,,,
28795,Gwendolyn,138323,45520,M,31,,,,
28796,Ivah,102955,142562,F,48,,,,
28797,Leanna,30417,72922,F,37,,,,
28798,Lutie,83654,24675,M,42,,,,
28799,Maybell,70432,127943,F,42,,,,
28800,Nella,17270,105617,F,42,,,,
28801,Sybil,83013,115721,F,46,,,,
28802,Tempie,115932,132141,F,38,,,,
28803,Zetta,48168,143407,F,34,,,,
28804,Antonette,143958,135400,M,29,,,,
28805,Berniece,7404,144479,F,36,,,,
28806,Coral,132900,80783,M,45,,,,
28807,Elisa,51089,136199,M,41,,,,
28808,Erie,5762,95296,M,35,,,,
28809,Eura,17533,46037,M,44,,,,
28810,Hertha,115426,70082,F,36,,,,
28811,Isa,92798,36173,M,42,,,,
28812,Kattie,77837,8175,F,46,,,,
28813,Kizzie,8908,86181,M,37,,,,
28814,Marvel,106521,110449,M,38,,,,
28815,Mercedes,1865,41254,M,34,,,,
28816,Monnie,134478,120315,F,31,,,,
28817,Novella,70991,63462,M,36,,,,
28818,Robert,63213,111182,F,31,,,,
28819,Rubye,71825,112031,F,40,,,,
28820,Sibyl,25119,14030,F,33,,,,
28821,Sidney,133631,51196,F,46,,,,
28822,Sophronia,139930,117352,M,39,,,,
28823,Veva,124102,17657,F,39,,,,
28824,Almira,127318,9566,M,38,,,,
28825,America,130449,32267,F,33,,,,
28826,Andrea,82138,104525,F,41,,,,
28827,Annis,94523,33396,M,40,,,,
28828,Arizona,6456,84250,F,30,,,,
28829,Arlie,25927,129643,M,31,,,,
28830,Arrie,45111,64358,F,37,,,,
28831,Aurora,15979,60504,M,48,,,,
28832,Deborah,130052,114218,F,31,,,,
28833,Delphine,70793,131491,F,39,,,,
28834,Doshie,66522,83058,M,45,,,,
28835,Dottie,35930,24478,F,36,,,,
28836,Elvie,12351,139482,M,40,,,,
28837,Emeline,11513,77566,F,35,,,,
28838,Garnet,15917,108573,M,46,,,,
28839,Goldia,105282,139801,F,44,,,,
28840,Hildred,19337,137111,M,48,,,,
28841,Huldah,116095,115692,M,33,,,,
28842,Jennette,117119,60439,M,37,,,,
28843,Johnie,41717,63102,F,47,,,,
28844,Jossie,136150,84129,M,41,,,,
28845,Joy,112334,54902,F,44,,,,
28846,Leontine,123191,77719,M,48,,,,
28847,Lorene,141091,54244,M,31,,,,
28848,Magdalen,30585,31141,F,46,,,,
28849,Malvina,85265,24162,M,33,,,,
28850,Mossie,143755,139788,M,38,,,,
28851,Prudence,118628,61354,F,37,,,,
28852,Ressie,98609,154,F,42,,,,
28853,Rosemary,110141,126598,M,48,,,,
28854,Sabina,52523,80135,M,38,,,,
28855,Sula,23286,2540,F,37,,,,
28856,Thomas,61254,35032,M,49,,,,
28857,Tilda,9209,51692,F,48,,,,
28858,Verona,108692,9965,F,30,,,,
28859,Zena,83044,54610,F,32,,,,
28860,Aimee,33957,54423,M,32,,,,
28861,Augustine,68330,88497,M,48,,,,
28862,Billie,20423,145376,M,48,,,,
28863,Clifford,10123,109701,F,39,,,,
28864,Dove,139533,49957,F,40,,,,
28865,Dulcie,90697,17721,M,37,,,,
28866,Ebba,75057,102155,M,36,,,,
28867,Elena,55126,5649,M,35,,,,
28868,Eleonora,52706,92285,F,46,,,,
28869,Elinor,115749,133431,F,33,,,,
28870,Ethelyn,70637,64808,M,31,,,,
28871,Eulah,18262,67660,M,39,,,,
28872,Fairy,62802,17618,F,41,,,,
28873,Gene,28530,83330,M,36,,,,
28874,Genie,7737,106495,M,43,,,,
28875,Greta,58912,66099,M,42,,,,
28876,Guadalupe,64605,126057,M,30,,,,
28877,Hazle,137219,115630,F,33,,,,
28878,Hermina,120506,13045,M,44,,,,
28879,Kathryne,49079,2382,M,39,,,,
28880,Lera,93042,84062,F,43,,,,
28881,Lotta,134789,62816,M,49,,,,
28882,Manuela,22145,6417,F,39,,,,
28883,Martina,4308,66412,F,41,,,,
28884,Matie,45141,26466,M,40,,,,
28885,Mintie,89261,27350,F,41,,,,
28886,Rella,375,2202,M,43,,,,
28887,Rosalia,66121,57841,M,42,,,,
28888,Sofia,104427,61945,M,36,,,,
28889,Theodosia,125290,75420,F,46,,,,
28890,Vella,14982,96182,M,45,,,,
28891,Velva,92803,49144,M,33,,,,
28892,Zada,22807,106858,M,42,,,,
28893,Zelda,100133,29472,M,36,,,,
28894,Adda,121663,66757,F,41,,,,
28895,Adelina,99384,138700,M,41,,,,
28896,Adline,120096,13111,F,47,,,,
28897,Anner,123050,93044,F,46,,,,
28898,Arvilla,8799,95977,M,41,,,,
28899,Audie,955,54344,F,45,,,,
28900,Carmela,28089,11169,F,43,,,,
28901,Celestine,140351,101435,F,28,,,,
28902,Dagmar,83173,8432,M,35,,,,
28903,Earl,102523,62014,F,38,,,,
28904,Eldora,62314,27923,F,45,,,,
28905,Ernest,62814,13718,F,29,,,,
28906,Etha,1183,19126,M,35,,,,
28907,Euna,82805,77396,M,40,,,,
28908,Fronia,100306,39275,M,39,,,,
28909,Hellen,9119,10944,F,41,,,,
28910,Jesse,50392,53328,M,34,,,,
28911,Jessica,89099,83349,M,42,,,,
28912,Joyce,139086,86937,F,41,,,,
28913,Juana,144673,31644,F,38,,,,
28914,Lea,124431,77962,M,36,,,,
28915,Leo,42683,29598,M,39,,,,
28916,Leonore,44290,134387,M,34,,,,
28917,Letty,143955,30742,F,37,,,,
28918,Magnolia,136746,63684,M,38,,,,
28919,Mammie,36498,12249,F,46,,,,
28920,Marjory,93669,119884,F,40,,,,
28921,Mignon,138358,50654,F,33,,,,
28922,Nanie,104805,12599,M,33,,,,
28923,Nevada,55893,11310,M,40,,,,
28924,Odelia,134255,107018,F,40,,,,
28925,Rosia,46292,100605,F,43,,,,
28926,Verne,56938,65717,F,47,,,,
28927,Vira,71555,127529,F,35,,,,
28928,Albert,43871,72166,F,49,,,,
28929,Aletha,86244,18391,F,33,,,,
28930,Alverta,40087,31110,M,44,,,,
28931,Arlena,12169,25539,M,45,,,,
28932,Bethel,27540,53345,M,35,,,,
28933,Bobbie,136271,56383,M,48,,,,
28934,Effa,90382,53129,M,40,,,,
28935,Elna,32051,115198,F,37,,,,
28936,Eola,144016,101753,F,34,,,,
28937,Eulalie,70119,16982,M,34,,,,
28938,Fred,111809,43634,F,37,,,,
28939,Fronie,65950,19634,M,41,,,,
28940,Henriette,108769,118011,F,44,,,,
28941,Hermine,53525,68947,M,31,,,,
28942,Hessie,114543,112458,F,46,,,,
28943,Idell,73384,94475,F,32,,,,
28944,Jo,1500,82990,M,34,,,,
28945,Joseph,108470,7082,F,33,,,,
28946,Justine,66779,119750,F,43,,,,
28947,Lassie,3773,75050,F,37,,,,
28948,Loretto,142617,122906,F,40,,,,
28949,Loula,88920,61131,M,39,,,,
28950,Nena,118801,114704,M,44,,,,
28951,Odie,79691,31891,M,33,,,,
28952,Ottilia,96794,112870,F,42,,,,
28953,Parthenia,118605,131848,M,30,,,,
28954,Rossie,124467,125834,F,43,,,,
28955,Theresia,45736,74667,M,37,,,,
28956,Vassie,139215,25324,F,33,,,,
28957,Zelpha,18318,127183,M,44,,,,
